METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE
4201,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,BUS ZONE 4-7 PM MON-FRI,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between Edward St & Albert St in CBD,10,0,,153.029536,-27.473074,4000122
4202,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between Edward St & Albert St in CBD,10,0,,153.030002,-27.472514,4000123
4203,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between Edward St & Albert St in CBD,5,0,,153.029638,-27.47281,4000123
4204,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between Albert St & George St in CBD,6,0,,153.028284,-27.473859,4000124
4205,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between Albert St & George St in CBD,6,0,,153.02779,-27.474241,4000124
4207,TICKETLESS METER MULTISPACE,ALICE ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Alice St between George St & William St in CBD,6,0,,153.026953,-27.47489,4000124
4208,TICKETLESS METER MULTISPACE,EDWARD ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Edward St between Margaret St & Alice St in CBD,10,0,,153.030255,-27.471843,4000107
4209,TICKETLESS METER MULTISPACE,GEORGE ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",George St between Alice St & Margaret St in CBD,6,0,,153.026845,-27.474404,4000119
4210,TICKETLESS METER MULTISPACE,MCDOUGALL ST,MILTON,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Mcdougall St between Cribb St & Park Rd in Milton,5,0,,153.007808,-27.469956,4000241
4211,TICKETLESS METER MULTISPACE,MARGARET ST,BRISBANE CITY,3,TAXI ZONE 7PM-MID-7AM,7 DAYS,"7AM-7PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Sat,Sun",Margaret St between Edward St & Felix St in CBD,9,0,,153.030266,-27.471169,4000102
4212,TICKETLESS METER MULTISPACE,MARGARET ST,BRISBANE CITY,3,BUS ZONE 3PM-7PM MON-FRI,7 DAYS,"7AM-3PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Margaret St between Edward St & Albert St in CBD,9,0,,153.028781,-27.472325,4000832
4213,TICKETLESS METER MULTISPACE,MARGARET ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Margaret St between Edward St & Albert St in CBD,11,0,,153.029151,-27.47205,4000116
4215,TICKETLESS METER MULTISPACE,MARGARET ST,BRISBANE CITY,3,NO STOPPING 7-9AM MON-FRI & BUS ZONE 3-7PM MON-FRI,7 DAYS,"9AM-3PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Margaret St between Albert St & George St in CBD,9,0,,153.026989,-27.473738,4000108
4216,TICKETLESS METER MULTISPACE,MARGARET ST,BRISBANE CITY,3,NO STOPPING 7-9AM MON-FRI & BUS ZONE 3-7PM MON-FRI,7 DAYS,"9AM-3PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Margaret St between Albert St & George St in CBD,6,0,,153.02737,-27.473423,4000108
4217,TICKETLESS METER MULTISPACE,COUNTESS ST,PETRIE TERRACE,12,"NONE/SPECIAL TMP - STATE OF ORIGIN GAMES """"BUS ZONE""""",MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Countess St between College Rd & Secombe St in Cbd,5,0,,153.015208,-27.462989,4000419
4218,TICKETLESS METER MULTISPACE,GEORGE ST,BRISBANE CITY,3,NO STOPPING 7-9 AM MON-FRI BUS ZONE 3:30-7PM,7 DAYS,"9AM-3:30PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",George St between Margaret St & Mary St in CBD,4,0,,153.02631,-27.473892,4000118
4220,TICKETLESS METER MULTISPACE,TURBOT ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Edward St & Wharf St in CBD,9,0,,153.026544,-27.465032,4000149
4221,TICKETLESS METER MULTISPACE,EDWARD ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Edward St between Mary St & Margaret St in CBD,9,0,,153.029497,-27.471051,4000107
4222,TICKETLESS METER MULTISPACE,MARY ST,BRISBANE CITY,3,"NO STOPPING 7-9AM M-F, BUS ZONE 4-6PM M-F",7 DAYS,"9AM-4PM&6PM-7PM,7PM-10PM(M-F),7AM-7PM(S&S)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Mary St between Edward St & Market St in CBD,4,0,,153.029347,-27.470357,4000106
4223,TICKETLESS METER MULTISPACE,COUNTESS ST,PETRIE TERRACE,12,"SPECIAL TMP - ""BUS ZONE"" GABBA/ SUNCORP EVENT ONLY",MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Countess St between College Rd & Secombe St in Cbd,22,0,,153.015027,-27.462208,4000419
4224,TICKETLESS METER MULTISPACE,MARY ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Mary St between Albert St & Edward St in CBD,7,0,,153.028169,-27.471296,4000114
4225,TICKETLESS METER MULTISPACE,MARY ST,BRISBANE CITY,3,BUS ZONE 7AM-10AM & 2PM-7PM MON-FRI,7 DAYS,"10AM-2PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Mary St between Albert St & George St in CBD,12,0,,153.026882,-27.472477,4000831
4226,TICKETLESS METER MULTISPACE,MARY ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Mary St between George St & Albert St in CBD,4,0,,153.026606,-27.472513,4000113
4227,TICKETLESS METER MULTISPACE,GEORGE ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",George St between Mary St & Margaret St in CBD,5,0,,153.026121,-27.473497,4000112
4230,TICKETLESS METER MULTISPACE,MARKET ST,BRISBANE CITY,3,TAXI ZONE ALL OTHER TIMES,7 DAYS,"7AM-7PM, 7PM-10PM, 7AM-7PM SAT & SUN",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Market St between Mary St & Charlotte St in CBD,2,0,,153.029743,-27.469636,4000104
4231,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Charlotte St between Eagle St & Edward St in CBD,8,0,,153.029238,-27.469122,4000105
4232,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Charlotte St between Eagle St & Edward St in CBD,8,0,,153.028946,-27.46936,4000105
4233,TICKETLESS METER MULTISPACE,EDWARD ST,BRISBANE CITY,3,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Edward St between Charlotte St & Mary St in CBD,11,0,,153.028761,-27.470294,4000115
4234,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Charlotte St between Edward St & Albert St in CBD,6,0,,153.027481,-27.47052,4000111
4236,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,3,TAXI ZONE 12MID-7AM 7DAYS,7 DAYS,"7AM-10PM, (MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Charlotte St between Edward St & Albert St in CBD,7,0,,153.027,-27.470898,4000109
4237,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Charlotte St between Albert St & George St in CBD,6,0,,153.025516,-27.472037,4000111
4238,TICKETLESS METER MULTISPACE,NORTH QUAY,BRISBANE CITY,3,BUS ZONE 4-7 PM MON-FRI,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",North Quay between Skew St & Makerston St in CBD,9,0,,153.016684,-27.467232,4000160
4240,TICKETLESS METER MULTISPACE,ELIZABETH ST,BRISBANE CITY,1,"CWAY 7-9 & 4-7 PM MON-FRI TOW, TAXI ZONE 7PM-MID-7AM",7 DAYS,"9AM-4PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Sat,Sun",Elizabeth Street between George St and Albert St in CBD,5,0,,153.024927,-27.471312,4000100
4243,TICKETLESS METER MULTISPACE,ELIZABETH ST,BRISBANE CITY,1,CLEARWAY 4-7 PM MON-FRI TOWAWAY,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Elizabeth St between Edward St & Creek St in CBD,8,10,80c,153.028945,-27.468205,4000101
4244,TICKETLESS METER MULTISPACE,CREEK ST,BRISBANE CITY,3,NO STOPPING 4-7 PM MON-FRI,7 DAYS,"7AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Creek St between Charlotte St & Elizabeth St in CBD,4,0,,153.029667,-27.468184,4000103
4245,TICKETLESS METER MULTISPACE,TURBOT ST,BRISBANE CITY,12,M/C PARKING ONLY,MON-FRI,7AM-7PM,Zone 1,,,Turbot St between George St & Roma St in CBD,0,25,40c,153.022178,-27.467908,4000146
4246,TICKETLESS METER MULTISPACE,ALBERT ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Albert St between Turbot St & Wickham Tce in CBD,5,0,,153.021879,-27.466099,4000142
4247,TICKETLESS METER MULTISPACE,ALBERT ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Albert St between Turbot St & Wickham Tce in CBD,7,0,,153.021518,-27.465713,4000142
4248,TICKETLESS METER MULTISPACE,ALBERT ST,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Albert St between Turbot St & Wickham Tce in CBD,7,0,,153.021309,-27.465487,4000142
4249,TICKETLESS METER MULTISPACE,ALBERT ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Albert St between Turbot St & Wickham Tce in CBD,13,0,,153.021236,-27.465636,4000142
4250,TICKETLESS METER MULTISPACE,ALBERT ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Albert St between Turbot St & Wickham Tce in CBD,10,0,,153.020992,-27.465194,4000142
4253,TICKETLESS METER MULTISPACE,TURBOT ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between North Quay & George St in CBD,4,0,,153.020634,-27.469336,4000145
4255,TICKETLESS METER MULTISPACE,HERSCHEL ST,BRISBANE CITY,3,CLEARWAY 7-9 AM MON-FRI TOWAWAY,7 DAYS,"9AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Herschel St between North Quay & George St in CBD,4,0,,153.0192,-27.467579,4000117
4257,TICKETLESS METER MULTISPACE,MAKERSTON ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Makerston St between North Quay & Roma St in CBD,7,0,,153.017941,-27.467262,4000158
4259,TICKETLESS METER MULTISPACE,MCDOUGALL ST,MILTON,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Mcdougall St between Cribb St & Park Rd in Milton,6,0,,153.007056,-27.470557,4000241
4261,TICKETLESS METER MULTISPACE,HOWARD ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Howard St between Macrossan St & End in Cbd,5,0,,153.032304,-27.463274,4000156
4262,TICKETLESS METER MULTISPACE,HOWARD ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Howard St between Macrossan St & End in Cbd,4,0,,153.031914,-27.463792,4000156
4263,TICKETLESS METER MULTISPACE,QUEEN ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Queen St between Adelaide St & Eagle St in Cbd,10,0,,153.031494,-27.464267,4000157
4264,TICKETLESS METER MULTISPACE,MACROSSAN ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Macrossan St between Howard St & Adelaide St in Cbd,3,0,,153.032261,-27.462828,4000155
4265,TICKETLESS METER MULTISPACE,ADELAIDE ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Adelaide St between Queen St & Macrossan St in Cbd,6,0,,153.031692,-27.463012,4000154
4266,TICKETLESS METER MULTISPACE,DODGE LANE,FORTITUDE VALLEY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Dodge Lane between Boundary St & Antrim St in Fortitude Valley,7,0,,153.032627,-27.461562,4000153
4267,TICKETLESS METER MULTISPACE,BOUNDARY ST,FORTITUDE VALLEY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Boundary St between Ann St & Dodge St in Fortitude Valley,4,0,,153.032038,-27.46188,4000153
4268,TICKETLESS METER MULTISPACE,ANN ST,BRISBANE CITY,3,"CLEARWAY 7-11AM, 2-7PM MON-FRI TOWAWAY",7 DAYS,"11AM-2PM,7PM-10PM(M-F), 7AM-7PM(SAT&SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Ann St between Queen St & Wharf St in Cbd,12,0,,153.030592,-27.462734,4000152
4269,TICKETLESS METER MULTISPACE,ANN ST,BRISBANE CITY,3,"CLEARWAY 7-11AM, 2-7PM MON-SAT TOWAWAY",MON-FRI,11AM-2PM & 7-10PM MON-FRI,Zone 1,$4.40,$2.00 wknight,Ann St between Queen St & Wharf St in Cbd,9,0,,153.03017,-27.463248,4000140
4270,TICKETLESS METER MULTISPACE,MCDOUGALL ST,MILTON,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Mcdougall St between Cribb St & Park Rd in Milton,12,0,,153.00637,-27.471106,4000241
4271,TICKETLESS METER MULTISPACE,ANN ST,BRISBANE CITY,3,"CLEARWAY 7-11AM, 2-7PM MON-FRI TOWAWAY",7 DAYS,"11AM-2PM,7PM-10PM(M-F), 7AM-7PM(SAT&SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Ann St between Queen St & Wharf St in Cbd,10,0,,153.029479,-27.463589,4000152
4272,TICKETLESS METER MULTISPACE,TURBOT ST,SPRING HILL,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Wharf St & Raff St in Cbd,18,0,,153.028847,-27.463104,4000150
4273,TICKETLESS METER MULTISPACE,TURBOT ST,SPRING HILL,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Wharf St & Bowen St in Cbd,4,0,,153.028602,-27.463114,4000150
4274,TICKETLESS METER MULTISPACE,TURBOT ST,SPRING HILL,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Bowen & Raff St in Cbd,6,0,,153.029189,-27.462786,4000150
4275,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Upr Edward & Turbot St in Spring Hill,6,0,,153.026485,-27.464576,4000147
4276,TICKETLESS METER MULTISPACE,TURBOT ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Edward St & Wharf St in CBD,11,12,80c,153.025545,-27.465551,4000148
4277,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Creek St & Edward St in Spring Hill,5,0,,153.02558,-27.464833,4000147
4278,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Edward St & Upr Albert St in Spring Hill,3,0,,153.024507,-27.465152,4000147
4280,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,12,M/C PARKING ONLY,MON-FRI,7AM-7PM,Zone 1,,,Charlotte St between George St & Albert St in CBD,0,19,40c,153.0264,-27.471355,4000110
4281,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Edward St & Upr Albert St in Spring Hill,7,0,,153.022466,-27.465501,4000144
4282,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Edward St & Upr Albert St in Spring Hill,13,0,,153.021681,-27.465057,4000144
4283,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Birley St & Bartley St in Spring Hill,4,0,,153.022712,-27.465443,4000144
4284,TICKETLESS METER MULTISPACE,WICKHAM TCE,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Wickham Tce between Lilley St & Birley St in Spring Hill,5,0,,153.021472,-27.464764,4000144
4285,TICKETLESS METER MULTISPACE,MAY ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",May St between Garrick St & Saul St in CBD,7,0,,153.017005,-27.466899,4000159
4286,TICKETLESS METER MULTISPACE,MAY ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 night,sat,sun",May St between Garrick St & Saul St in CBD,7,0,,153.016314,-27.466556,4000159
4287,TICKETLESS METER MULTISPACE,MCDOUGALL ST,MILTON,2,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$2.70,,Mcdougall St between Walsh St & Crombie St in Milton,4,0,,153.006904,-27.470494,4000241
4288,TICKETLESS METER MULTISPACE,EAGLE TCE,BRISBANE CITY,12,NONE/SPECIAL TMP - NO STOPPING - AUTH VEHICLE EXC,MON-FRI,7AM-7PM,Zone 1,$2.70,,Eagle Tce between Skew St & Coronation Dve in CBD,11,0,,153.014559,-27.46695,4000161
4289,TICKETLESS METER MULTISPACE,EAGLE TCE,BRISBANE CITY,2,NONE,MON-FRI,7AM-7PM,Zone 1,$4.40,,Eagle Tce between Coronation Dve & Quay Tce in CBD,5,0,,153.014356,-27.467211,4000162
4290,TICKETLESS METER MULTISPACE,WICKHAM TCE,BRISBANE CITY,4,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.00 Night,Sat,Sun",Wickham Tce between Albert St & Leichhardt St in Spring Hill,13,0,,153.02079,-27.46309,4000143
4291,TICKETLESS METER MULTISPACE,WICKHAM TCE,BRISBANE CITY,4,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",$2.70,"$1.00 Night,Sat,Sun",Wickham Tce between Albert St & Leichhardt St in Spring Hill,11,0,,153.020511,-27.463666,4000143
4292,TICKETLESS METER MULTISPACE,TURBOT ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",7 DAYS,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Turbot St between Edward St & Wickham Tce in CBD,11,0,,153.026936,-27.464819,4000149
4293,TICKETLESS METER MULTISPACE,RAFF ST,SPRING HILL,3,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,$4.40,"$2.00 Night,Sat,Sun",Raff St between Turbot St & Hocker St in Cbd,4,0,,153.029171,-27.462323,4000151
4295,TICKETLESS METER MULTISPACE,SHEEHAN ST,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Sheehan St between Gordon St & End in Milton,10,0,,153.003212,-27.470333,4000238
4296,TICKETLESS METER MULTISPACE,DOUGLAS ST,MILTON,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Douglas St between Dorsey St & Park Rd in Milton,12,0,,153.003587,-27.471661,4000236
4297,TICKETLESS METER MULTISPACE,DOUGLAS ST,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Douglas St between Dorsey St & Park Rd in Milton,6,0,,153.002817,-27.471906,4000235
4298,TICKETLESS METER MULTISPACE,GRAHAM ST,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Graham St between End & Marie St in Milton,6,0,,153.004135,-27.472848,4000237
4299,TICKETLESS METER MULTISPACE,GRAHAM ST,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Graham St between Coronation Dr & Gardner Cl in Milton,6,0,,153.004247,-27.473028,4000237
4301,TICKETLESS METER MULTISPACE,LANG PDE,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",$1.60,,Lang Pde between Roy St & Coronation Dr in Milton,11,0,,153.001677,-27.474082,4000231
